日期,收盘,开盘,高,低,交易量,涨跌幅
2016年9月9日,1393.10,1393.10,1393.10,1393.10,0.04K,-0.51%
2016年9月8日,1400.20,1400.20,1400.20,1400.20,0.03K,-0.49%
2016年9月7日,1407.10,1407.10,1407.10,1407.10,0.01K,-0.28%
2016年9月6日,1411.10,1411.10,1411.10,1411.10,0.05K,6.01%
2016年9月5日,1331.10,1326.35,1332.15,1325.55,-,0.37%
2016年9月4日,1326.25,1328.20,1328.75,1326.15,-,-4.26%
2016年9月2日,1385.30,1385.30,1385.30,1385.30,0.06K,0.93%
2016年9月1日,1372.60,1372.60,1372.60,1372.60,0.23K,0.34%
2016年8月31日,1367.90,1367.90,1367.90,1367.90,0.21K,-0.48%
2016年8月30日,1374.50,1374.50,1374.50,1374.50,0.71K,-0.72%
2016年8月29日,1384.40,1384.40,1384.40,1384.40,0.04K,0.09%
2016年8月26日,1383.20,1383.20,1383.20,1383.20,0.14K,-0.06%
2016年8月25日,1384.00,1384.40,1384.40,1384.40,0.00K,-0.46%
2016年8月24日,1390.40,1389.00,1389.00,1389.00,0.00K,-1.24%
2016年8月23日,1407.80,1407.80,1407.80,1407.80,0.55K,0.19%
2016年8月22日,1405.20,1405.20,1405.20,1405.20,0.12K,-0.20%
2016年8月19日,1408.00,1408.00,1408.00,1408.00,0.20K,-0.78%
2016年8月18日,1419.10,1419.10,1419.10,1419.10,0.14K,0.60%
2016年8月17日,1410.60,1410.60,1410.60,1410.60,0.14K,-0.59%
2016年8月16日,1419.00,1410.70,1410.70,1410.70,0.00K,0.60%
2016年8月15日,1410.60,1410.60,1410.60,1410.60,0.00K,0.27%
2016年8月12日,1406.80,1406.80,1406.80,1406.80,0.11K,-0.51%
2016年8月11日,1414.00,1414.00,1414.00,1414.00,0.67K,-0.11%
2016年8月10日,1415.60,1415.60,1415.60,1415.60,0.11K,0.35%
2016年8月9日,1410.60,1409.90,1409.90,1409.90,0.00K,0.38%
2016年8月8日,1405.30,1405.30,1405.30,1405.30,0.59K,-0.18%
2016年8月5日,1407.90,1407.90,1407.90,1407.90,1.11K,-1.40%
2016年8月4日,1427.90,1427.90,1427.90,1427.90,0.38K,0.28%
2016年8月3日,1423.90,1423.90,1423.90,1423.90,0.72K,-0.38%
2016年8月2日,1429.40,1429.40,1429.40,1429.40,0.05K,0.93%
2016年8月1日,1416.20,1416.20,1416.20,1416.20,0.00K,0.04%
2016年7月29日,1415.70,1415.70,1415.70,1415.70,6.08K,1.21%
2016年7月28日,1398.80,1402.80,1402.80,1402.80,0.00K,0.49%
2016年7月27日,1392.00,1392.00,1392.00,1392.00,0.00K,0.68%
2016年7月26日,1382.60,1382.60,1382.60,1382.60,0.05K,0.09%
2016年7月25日,1381.30,1381.30,1381.30,1381.30,0.55K,-0.30%
2016年7月22日,1385.50,1385.50,1385.50,1385.50,0.06K,-0.48%
2016年7月21日,1392.20,1392.20,1392.20,1392.20,0.32K,0.91%
2016年7月20日,1379.70,1379.70,1379.70,1379.70,0.75K,-0.90%
2016年7月19日,1392.30,1392.30,1392.30,1392.30,0.35K,0.50%
2016年7月18日,1385.40,1385.40,1385.40,1385.40,0.05K,0.14%
2016年7月15日,1383.50,1383.50,1383.50,1383.50,0.05K,-0.30%
2016年7月14日,1387.70,1387.70,1387.70,1387.70,0.02K,-0.81%
2016年7月13日,1399.00,1399.00,1399.00,1399.00,0.00K,0.60%
2016年7月12日,1390.70,1390.70,1390.70,1390.70,0.25K,-1.46%
2016年7月11日,1411.30,1411.30,1411.30,1411.30,0.03K,-0.05%
2016年7月8日,1412.00,1412.00,1412.00,1412.00,0.25K,-0.21%
2016年7月7日,1415.00,1415.00,1415.00,1415.00,0.21K,-0.55%
2016年7月6日,1422.80,1422.80,1422.80,1422.80,0.00K,0.59%
2016年7月5日,1414.40,1414.40,1414.40,1414.40,0.00K,4.62%
2016年7月4日,1352.00,1345.00,1360.15,1343.00,-,0.48%
2016年7月3日,1345.50,1344.50,1347.55,1338.85,-,-3.50%
2016年7月1日,1394.30,1394.30,1394.30,1394.30,0.00K,1.40%
2016年6月30日,1375.00,1375.00,1375.00,1375.00,0.56K,-0.46%
2016年6月29日,1381.40,1381.40,1381.40,1381.40,0.41K,0.67%
2016年6月28日,1372.20,1372.20,1372.20,1372.20,0.02K,-0.48%
2016年6月27日,1378.80,1378.80,1378.80,1378.80,0.09K,0.15%
2016年6月24日,1376.80,1376.80,1376.80,1376.80,0.69K,4.49%
2016年6月23日,1317.70,1317.70,1317.70,1317.70,0.22K,-0.33%
2016年6月22日,1322.10,1322.10,1322.10,1322.10,0.05K,-0.19%
2016年6月21日,1324.60,1324.60,1324.60,1324.60,0.13K,-1.46%
2016年6月20日,1344.20,1344.20,1344.20,1344.20,0.05K,0.10%
2016年6月17日,1342.90,1342.90,1342.90,1342.90,0.13K,-0.20%
2016年6月16日,1345.60,1345.60,1345.60,1345.60,0.25K,0.79%
2016年6月15日,1335.00,1335.00,1335.00,1335.00,0.00K,-0.01%
2016年6月14日,1335.20,1335.20,1335.20,1335.20,0.55K,-0.19%
2016年6月13日,1337.70,1337.70,1337.70,1337.70,0.33K,0.75%
2016年6月10日,1327.70,1327.70,1327.70,1327.70,0.01K,0.25%
2016年6月9日,1324.40,1324.40,1324.40,1324.40,0.38K,0.79%
2016年6月8日,1314.00,1314.00,1314.00,1314.00,0.41K,1.17%
2016年6月7日,1298.80,1298.80,1298.80,1298.80,0.28K,-0.05%
2016年6月6日,1299.40,1299.40,1299.40,1299.40,1.14K,0.37%
2016年6月3日,1294.60,1294.60,1294.60,1294.60,0.00K,2.35%
2016年6月2日,1264.90,1264.90,1264.90,1264.90,1.63K,-0.18%
2016年6月1日,1267.20,1267.20,1267.20,1267.20,2.72K,-0.17%
2016年5月31日,1269.30,1269.30,1269.30,1269.30,6.43K,4.71%
2016年5月30日,1212.15,1208.25,1213.15,1201.80,-,-4.37%
2016年5月27日,1267.60,1267.60,1267.60,1267.60,63.74K,-0.47%
2016年5月26日,1273.60,1273.60,1273.60,1273.60,0.00K,-0.30%
2016年5月25日,1277.40,1277.40,1277.40,1277.40,0.01K,-0.41%
2016年5月24日,1282.70,1282.70,1282.70,1282.70,0.02K,-1.70%
2016年5月23日,1304.90,1304.90,1304.90,1304.90,0.06K,-0.08%
2016年5月20日,1305.90,1305.90,1305.90,1305.90,0.04K,0.00%
2016年5月19日,1305.90,1305.90,1305.90,1305.90,0.07K,-1.39%
2016年5月18日,1324.30,1324.30,1324.30,1324.30,0.02K,-0.05%
2016年5月17日,1324.90,1324.90,1324.90,1324.90,0.02K,0.23%
2016年5月16日,1321.80,1321.80,1321.80,1321.80,0.04K,0.17%
2016年5月13日,1319.50,1319.50,1319.50,1319.50,0.07K,0.14%
2016年5月12日,1317.70,1317.70,1317.70,1317.70,0.10K,-0.37%
2016年5月11日,1322.60,1322.60,1322.60,1322.60,0.01K,0.86%
2016年5月10日,1311.30,1311.30,1311.30,1311.30,0.02K,-0.12%
2016年5月9日,1312.90,1312.90,1312.90,1312.90,0.34K,-2.03%
2016年5月6日,1340.10,1340.10,1340.10,1340.10,0.31K,1.69%
2016年5月5日,1317.80,1317.80,1317.80,1317.80,0.33K,-0.49%
2016年5月4日,1324.30,1324.30,1324.30,1324.30,0.11K,-1.38%
2016年5月3日,1342.80,1342.80,1342.80,1342.80,0.00K,-0.33%
2016年5月2日,1347.30,1347.30,1347.30,1347.30,0.19K,0.44%
2016年4月29日,1341.40,1341.40,1341.40,1341.40,0.46K,1.87%
2016年4月28日,1316.80,1316.80,1316.80,1316.80,0.30K,1.31%
2016年4月27日,1299.80,1299.80,1299.80,1299.80,0.04K,0.57%
2016年4月26日,1292.40,1292.40,1292.40,1292.40,0.10K,0.26%
2016年4月25日,1289.10,1289.10,1289.10,1289.10,0.44K,0.81%
2016年4月22日,1278.80,1278.80,1278.80,1278.80,0.19K,-1.59%
2016年4月21日,1299.50,1299.50,1299.50,1299.50,0.12K,-0.22%
2016年4月20日,1302.30,1302.30,1302.30,1302.30,0.18K,0.12%
2016年4月19日,1300.80,1300.80,1300.80,1300.80,0.39K,1.60%
2016年4月18日,1280.30,1280.30,1280.30,1280.30,0.00K,0.05%
2016年4月15日,1279.70,1279.70,1279.70,1279.70,0.10K,0.60%
2016年4月14日,1272.10,1272.10,1272.10,1272.10,0.26K,-1.68%
2016年4月13日,1293.90,1293.90,1293.90,1293.90,0.20K,-0.96%
2016年4月12日,1306.40,1306.40,1306.40,1306.40,0.19K,0.31%
2016年4月11日,1302.40,1302.40,1302.40,1302.40,0.44K,1.17%
2016年4月8日,1287.30,1287.30,1287.30,1287.30,0.41K,0.39%
2016年4月7日,1282.30,1282.30,1282.30,1282.30,0.38K,1.06%
2016年4月6日,1268.80,1268.80,1268.80,1268.80,0.25K,-0.45%
2016年4月5日,1274.50,1274.50,1274.50,1274.50,0.48K,0.77%
2016年4月4日,1264.70,1264.70,1264.70,1264.70,2.04K,-0.33%
2016年4月1日,1268.90,1268.90,1268.90,1268.90,1.60K,-0.94%
2016年3月31日,1280.90,1280.90,1280.90,1280.90,3.38K,0.31%
2016年3月30日,1276.90,1276.90,1276.90,1276.90,48.25K,-0.73%
2016年3月29日,1286.30,1286.30,1286.30,1286.30,0.04K,1.23%
2016年3月28日,1270.70,1270.70,1270.70,1270.70,0.03K,4.44%
2016年3月25日,1216.70,1216.70,1216.70,1216.70,-,-4.38%
2016年3月24日,1272.40,1272.40,1272.40,1272.40,0.01K,-0.13%
2016年3月23日,1274.00,1299.00,1299.00,1269.70,0.01K,-1.91%
2016年3月22日,1298.80,1298.80,1298.80,1298.80,0.02K,0.47%
2016年3月21日,1292.70,1292.70,1292.70,1292.70,1.06K,-0.71%
2016年3月18日,1302.00,1302.00,1302.00,1302.00,0.00K,-0.92%
2016年3月17日,1314.10,1314.10,1314.10,1314.10,0.03K,2.59%
2016年3月16日,1280.90,1280.90,1280.90,1280.90,0.05K,0.05%
2016年3月15日,1280.20,1280.20,1280.20,1280.20,0.04K,-1.10%
2016年3月14日,1294.40,1285.00,1286.40,1285.00,0.00K,-1.09%
2016年3月11日,1308.60,1308.60,1308.60,1308.60,0.09K,-0.87%
2016年3月10日,1320.10,1299.00,1299.00,1299.00,0.00K,1.28%
2016年3月9日,1303.40,1304.00,1304.00,1304.00,0.00K,-0.43%
2016年3月8日,1309.00,1309.00,1309.00,1309.00,0.00K,-0.10%
2016年3月7日,1310.30,1310.30,1310.30,1310.30,0.07K,-0.40%
2016年3月4日,1315.60,1315.60,1315.60,1315.60,0.00K,1.15%
2016年3月3日,1300.70,1300.70,1300.70,1300.70,0.12K,1.38%
2016年3月2日,1283.00,1283.00,1283.00,1283.00,0.27K,0.93%
2016年3月1日,1271.20,1271.20,1271.20,1271.20,0.48K,-0.16%
2016年2月29日,1273.30,1273.30,1273.30,1273.30,0.58K,1.15%
2016年2月26日,1258.80,1258.80,1258.80,1258.80,0.66K,-1.43%
2016年2月25日,1277.00,1277.00,1277.00,1277.00,0.00K,-0.01%
2016年2月24日,1277.10,1277.10,1277.10,1277.10,0.11K,1.24%
2016年2月23日,1261.40,1261.40,1261.40,1261.40,0.35K,1.18%
2016年2月22日,1246.70,1246.00,1246.00,1246.00,0.00K,-1.63%
2016年2月19日,1267.40,1267.40,1267.40,1267.40,0.08K,0.39%
2016年2月18日,1262.50,1262.50,1262.50,1262.50,0.32K,1.23%
2016年2月17日,1247.20,1247.20,1247.20,1247.20,0.05K,0.49%
2016年2月16日,1241.10,1230.00,1230.00,1230.00,0.00K,2.73%
2016年2月15日,1208.10,1234.00,1235.10,1202.80,-,-2.07%
2016年2月14日,1233.60,1235.70,1235.90,1231.40,-,-2.96%
2016年2月12日,1271.20,1271.20,1271.20,1271.20,0.01K,-0.85%
2016年2月11日,1282.10,1269.00,1269.00,1269.00,0.00K,4.02%
2016年2月10日,1232.60,1232.60,1232.60,1232.60,0.67K,-0.35%
2016年2月9日,1236.90,1236.90,1236.90,1236.90,0.70K,-0.10%
2016年2月8日,1238.20,1243.80,1243.80,1243.80,0.00K,3.36%
2016年2月5日,1198.00,1220.40,1220.40,1220.40,0.00K,0.03%
2016年2月4日,1197.70,1197.70,1197.70,1197.70,0.77K,1.22%
2016年2月3日,1183.30,1183.30,1183.30,1183.30,1.63K,1.13%
2016年2月2日,1170.10,1170.10,1170.10,1170.10,1.23K,-0.29%
2016年2月1日,1173.50,1173.50,1173.50,1173.50,1.68K,1.00%
2016年1月29日,1161.90,1161.90,1161.90,1161.90,0.00K,-0.15%
2016年1月28日,1163.70,1163.70,1163.70,1163.70,52.86K,-0.02%
2016年1月27日,1163.90,1163.90,1163.90,1163.90,0.01K,-0.29%
2016年1月26日,1167.30,1167.30,1167.30,1167.30,0.18K,1.29%
2016年1月25日,1152.40,1152.40,1152.40,1152.40,0.01K,0.86%
2016年1月22日,1142.60,1142.60,1142.60,1142.60,0.00K,-0.09%
2016年1月21日,1143.60,1143.60,1143.60,1143.60,0.02K,-0.70%
2016年1月20日,1151.70,1151.70,1151.70,1151.70,0.03K,1.40%
2016年1月19日,1135.80,1135.80,1135.80,1135.80,0.02K,4.35%
2016年1月18日,1088.50,1090.20,1093.30,1087.40,-,-0.17%
2016年1月17日,1090.30,1088.60,1090.80,1088.60,-,-4.15%
2016年1月15日,1137.50,1137.50,1137.50,1137.50,0.04K,1.29%
2016年1月14日,1123.00,1123.00,1123.00,1123.00,0.06K,-1.27%
2016年1月13日,1137.40,1137.40,1137.40,1137.40,0.05K,0.03%
2016年1月12日,1137.10,1137.10,1137.10,1137.10,0.09K,-0.99%
2016年1月11日,1148.50,1148.50,1148.50,1148.50,0.04K,-0.28%
2016年1月8日,1151.70,1151.70,1151.70,1151.70,0.10K,-0.95%
2016年1月7日,1162.70,1162.70,1162.70,1162.70,0.12K,0.94%
2016年1月6日,1151.90,1151.90,1151.90,1151.90,0.05K,1.19%
2016年1月5日,1138.40,1138.40,1138.40,1138.40,0.08K,0.26%
2016年1月4日,1135.50,1135.50,1135.50,1135.50,0.14K,1.29%
2015年12月31日,1121.00,1121.00,1121.00,1121.00,0.01K,0.02%
2015年12月30日,1120.80,1120.80,1120.80,1120.80,0.00K,-0.69%
2015年12月29日,1128.60,1128.60,1128.60,1128.60,0.00K,0.04%
2015年12月28日,1128.10,1128.10,1128.10,1128.10,0.36K,-0.69%
2015年12月24日,1135.90,1135.90,1135.90,1135.90,0.02K,0.68%
2015年12月23日,1128.20,1128.20,1128.20,1128.20,0.20K,-0.51%
2015年12月22日,1134.00,1134.00,1134.00,1134.00,0.11K,-0.57%
2015年12月21日,1140.50,1140.50,1140.50,1140.50,0.00K,1.53%
2015年12月18日,1123.30,1123.30,1123.30,1123.30,0.25K,1.37%
2015年12月17日,1108.10,1108.10,1108.10,1108.10,0.06K,-2.40%
2015年12月16日,1135.30,1135.30,1135.30,1135.30,0.08K,1.38%
2015年12月15日,1119.80,1119.80,1119.80,1119.80,0.22K,-0.14%
2015年12月14日,1121.40,1121.40,1121.40,1121.40,0.51K,-1.09%
2015年12月11日,1133.80,1133.80,1133.80,1133.80,0.41K,0.31%
2015年12月10日,1130.30,1130.30,1130.30,1130.30,0.23K,-0.41%
2015年12月9日,1134.90,1134.90,1134.90,1134.90,0.39K,0.08%
2015年12月8日,1134.00,1134.00,1134.00,1134.00,0.31K,-0.03%
2015年12月7日,1134.30,1134.30,1134.30,1134.30,0.66K,-0.78%
2015年12月4日,1143.20,1143.20,1143.20,1143.20,0.89K,2.02%
2015年12月3日,1120.60,1120.60,1120.60,1120.60,1.16K,0.74%
2015年12月2日,1112.40,1112.40,1112.40,1112.40,0.50K,-0.86%
2015年12月1日,1122.00,1122.00,1122.00,1122.00,3.44K,-0.17%
2015年11月30日,1123.90,1123.90,1123.90,1123.90,4.60K,0.84%
2015年11月27日,1114.50,1114.50,1114.50,1114.50,52.13K,4.08%
2015年11月26日,1070.80,1070.10,1074.20,1069.20,-,-5.10%
2015年11月25日,1128.40,1128.40,1128.40,1128.40,0.06K,-0.28%
2015年11月24日,1131.60,1131.60,1131.60,1131.60,0.22K,0.61%
2015年11月23日,1124.70,1124.70,1124.70,1124.70,0.06K,-0.80%
2015年11月20日,1133.80,1133.80,1133.80,1133.80,0.01K,-0.16%
2015年11月19日,1135.60,1135.20,1135.20,1135.20,0.00K,0.77%
2015年11月18日,1126.90,1126.90,1126.90,1126.90,0.01K,0.00%
2015年11月17日,1126.90,1131.00,1138.40,1131.00,0.01K,-1.37%
2015年11月16日,1142.50,1142.50,1142.50,1142.50,0.00K,0.11%
2015年11月13日,1141.30,1141.30,1141.30,1141.30,0.02K,0.00%
2015年11月12日,1141.30,1141.30,1141.30,1141.30,0.00K,-0.36%
2015年11月11日,1145.40,1145.40,1145.40,1145.40,0.00K,-0.35%
2015年11月10日,1149.40,1149.40,1149.40,1149.40,0.02K,0.02%
2015年11月9日,1149.20,1149.20,1149.20,1149.20,0.00K,0.11%
2015年11月6日,1147.90,1147.90,1147.90,1147.90,0.08K,-1.05%
2015年11月5日,1160.10,1160.10,1160.10,1160.10,0.08K,-0.09%
2015年11月4日,1161.20,1161.20,1161.20,1161.20,0.14K,-0.63%
2015年11月3日,1168.60,1168.60,1168.60,1168.60,0.19K,-1.83%
2015年11月2日,1190.40,1190.40,1190.40,1190.40,0.18K,-0.40%
2015年10月30日,1195.20,1195.20,1195.20,1195.20,0.25K,-0.55%
2015年10月29日,1201.80,1201.80,1201.80,1201.80,0.33K,-2.24%
2015年10月28日,1229.30,1229.30,1229.30,1229.30,0.00K,0.91%
2015年10月27日,1218.20,1218.20,1218.20,1218.20,0.30K,-0.17%
2015年10月26日,1220.30,1220.30,1220.30,1220.30,0.18K,0.13%
2015年10月23日,1218.70,1218.70,1218.70,1218.70,0.15K,-0.77%
2015年10月22日,1228.20,1228.20,1228.20,1228.20,0.05K,-0.12%
2015年10月21日,1229.70,1229.70,1229.70,1229.70,0.04K,-0.90%
2015年10月20日,1240.90,1240.90,1240.90,1240.90,0.02K,0.37%
2015年10月19日,1236.30,1236.30,1236.30,1236.30,0.06K,-0.83%
2015年10月16日,1246.60,1246.60,1246.60,1246.60,0.24K,-0.38%
2015年10月15日,1251.40,1251.40,1251.40,1251.40,0.14K,0.63%
2015年10月14日,1243.60,1243.60,1243.60,1243.60,0.14K,0.97%
2015年10月13日,1231.70,1231.70,1231.70,1231.70,0.13K,0.05%
2015年10月12日,1231.10,1231.10,1231.10,1231.10,0.04K,0.71%
2015年10月9日,1222.40,1222.40,1222.40,1222.40,0.02K,1.03%
2015年10月8日,1209.90,1209.90,1209.90,1209.90,0.14K,-0.34%
2015年10月7日,1214.00,1214.00,1214.00,1214.00,0.10K,0.22%
2015年10月6日,1211.30,1211.30,1211.30,1211.30,0.15K,0.65%
2015年10月5日,1203.50,1203.50,1203.50,1203.50,0.23K,-0.06%
2015年10月2日,1204.20,1204.20,1204.20,1204.20,0.32K,1.87%
2015年10月1日,1182.10,1182.10,1182.10,1182.10,1.18K,-0.13%
2015年9月30日,1183.60,1183.60,1183.60,1183.60,0.87K,-1.29%
2015年9月29日,1199.10,1199.10,1199.10,1199.10,2.42K,-0.44%
2015年9月28日,1204.40,1204.40,1204.40,1204.40,0.01K,-1.18%
2015年9月25日,1218.80,1218.80,1218.80,1218.80,0.06K,-0.66%
2015年9月24日,1226.90,1226.90,1226.90,1226.90,0.04K,1.71%
2015年9月23日,1206.30,1206.30,1206.30,1206.30,0.03K,0.56%
2015年9月22日,1199.60,1199.60,1199.60,1199.60,0.04K,-0.81%
2015年9月21日,1209.40,1209.40,1209.40,1209.40,0.00K,-0.39%
2015年9月18日,1214.10,1214.10,1214.10,1214.10,0.06K,1.61%
2015年9月17日,1194.90,1194.90,1194.90,1194.90,0.01K,-0.12%
2015年9月16日,1196.30,1188.40,1188.40,1188.40,0.00K,1.34%
2015年9月15日,1180.50,1180.50,1180.50,1180.50,0.01K,-0.44%
2015年9月14日,1185.70,1185.70,1185.70,1185.70,0.02K,0.32%
2015年9月11日,1181.90,1181.90,1181.90,1181.90,0.08K,-0.51%
2015年9月10日,1187.90,1187.90,1187.90,1187.90,0.06K,0.61%
2015年9月9日,1180.70,1180.70,1180.70,1180.70,0.25K,-1.60%
2015年9月8日,1199.90,1199.90,1199.90,1199.90,0.14K,7.14%
2015年9月7日,1119.90,1119.50,1124.00,1115.20,-,0.00%
2015年9月6日,1119.90,1122.30,1123.10,1119.60,-,-6.71%
2015年9月4日,1200.50,1200.50,1200.50,1200.50,0.05K,-0.25%
2015年9月3日,1203.50,1203.50,1203.50,1203.50,0.12K,-0.90%
2015年9月2日,1214.40,1214.40,1214.40,1214.40,0.20K,-0.56%
2015年9月1日,1221.30,1221.30,1221.30,1221.30,0.38K,0.36%
2015年8月31日,1216.90,1216.90,1216.90,1216.90,0.19K,-0.12%
2015年8月28日,1218.40,1218.40,1218.40,1218.40,0.28K,0.93%
2015年8月27日,1207.20,1207.20,1207.20,1207.20,0.13K,-0.15%
2015年8月26日,1209.00,1209.00,1209.00,1209.00,0.12K,-1.20%
2015年8月25日,1223.70,1223.70,1223.70,1223.70,0.22K,-1.23%
2015年8月24日,1238.90,1238.90,1238.90,1238.90,0.30K,-0.63%
2015年8月21日,1246.80,1246.80,1246.80,1246.80,0.26K,0.37%
2015年8月20日,1242.20,1242.20,1242.20,1242.20,0.41K,2.06%
2015年8月19日,1217.10,1217.10,1217.10,1217.10,0.35K,0.90%
2015年8月18日,1206.30,1206.30,1206.30,1206.30,0.48K,-0.13%
2015年8月17日,1207.90,1207.90,1207.90,1207.90,0.01K,0.47%
2015年8月14日,1202.30,1202.30,1202.30,1202.30,0.91K,-0.23%
2015年8月13日,1205.10,1205.10,1205.10,1205.10,0.44K,-0.65%
2015年8月12日,1213.00,1213.00,1213.00,1213.00,0.80K,1.28%
2015年8月11日,1197.70,1197.70,1197.70,1197.70,0.00K,0.16%
2015年8月10日,1195.80,1195.80,1195.80,1195.80,0.90K,0.84%
2015年8月7日,1185.80,1185.80,1185.80,1185.80,0.61K,0.36%
2015年8月6日,1181.60,1181.60,1181.60,1181.60,0.27K,0.38%
2015年8月5日,1177.10,1177.10,1177.10,1177.10,1.21K,-0.14%
2015年8月4日,1178.70,1178.70,1178.70,1178.70,1.14K,0.16%
2015年8月3日,1176.80,1176.80,1176.80,1176.80,2.42K,-0.53%
2015年7月31日,1183.10,1183.10,1183.10,1183.10,5.70K,-0.03%
2015年7月30日,1183.40,1183.40,1183.40,1183.40,49.30K,-0.35%
2015年7月29日,1187.50,1187.50,1187.50,1187.50,0.01K,-0.26%
2015年7月28日,1190.60,1190.60,1190.60,1190.60,0.03K,0.00%
2015年7月27日,1190.60,1190.60,1190.60,1190.60,0.02K,0.90%
2015年7月24日,1180.00,1180.00,1180.00,1180.00,0.05K,-0.85%
2015年7月23日,1190.10,1190.10,1190.10,1190.10,0.06K,0.21%
2015年7月22日,1187.60,1187.60,1187.60,1187.60,0.05K,-0.99%
2015年7月21日,1199.50,1199.50,1199.50,1199.50,0.12K,-0.50%
2015年7月20日,1205.50,1205.50,1205.50,1205.50,0.19K,-2.05%
2015年7月17日,1230.70,1230.70,1230.70,1230.70,0.12K,-1.01%
2015年7月16日,1243.20,1243.20,1243.20,1243.20,0.01K,-0.25%
2015年7月15日,1246.30,1246.30,1246.30,1246.30,0.02K,-0.49%
2015年7月14日,1252.40,1252.40,1252.40,1252.40,0.04K,-0.21%
2015年7月13日,1255.00,1255.00,1255.00,1255.00,0.01K,-0.13%
2015年7月10日,1256.60,1256.60,1256.60,1256.60,0.00K,0.12%
2015年7月9日,1255.10,1255.10,1255.10,1255.10,0.07K,-0.28%
2015年7月8日,1258.60,1258.60,1258.60,1258.60,0.07K,0.73%
2015年7月7日,1249.50,1249.50,1249.50,1249.50,0.47K,-1.66%
2015年7月6日,1270.60,1270.60,1270.60,1270.60,0.63K,8.80%
2015年7月3日,1167.80,1164.70,1169.00,1164.60,-,-7.43%
2015年7月2日,1261.50,1261.50,1261.50,1261.50,0.32K,-0.55%
2015年7月1日,1268.50,1268.50,1268.50,1268.00,0.00K,-0.18%
2015年6月30日,1270.80,1270.80,1270.80,1270.80,0.22K,-0.56%
2015年6月29日,1278.00,1278.00,1278.00,1278.00,0.17K,0.38%
2015年6月26日,1273.10,1273.10,1273.10,1270.00,0.03K,0.22%
2015年6月25日,1270.30,1270.30,1270.30,1270.30,0.10K,-0.06%
2015年6月24日,1271.00,1271.00,1271.00,1271.00,0.26K,-0.30%
2015年6月23日,1274.80,1274.80,1274.80,1274.80,0.06K,-0.57%
2015年6月22日,1282.10,1282.10,1282.10,1282.10,0.03K,-1.33%
2015年6月19日,1299.40,1299.40,1299.40,1296.00,0.14K,-0.11%
2015年6月18日,1300.80,1300.80,1300.80,1300.80,0.13K,1.87%
2015年6月17日,1276.90,1276.90,1276.90,1276.90,0.17K,-0.20%
2015年6月16日,1279.40,1279.40,1279.40,1279.40,0.03K,-0.50%
2015年6月15日,1285.80,1285.80,1285.80,1285.80,0.10K,0.37%
2015年6月12日,1281.00,1281.00,1281.00,1281.00,0.14K,-0.12%
2015年6月11日,1282.60,1282.60,1282.60,1282.60,0.07K,-0.47%
2015年6月10日,1288.60,1288.60,1288.60,1288.60,0.30K,0.92%
2015年6月9日,1276.80,1276.80,1276.80,1276.80,0.14K,0.38%
2015年6月8日,1272.00,1272.00,1272.00,1272.00,0.17K,0.43%
2015年6月5日,1266.60,1264.00,1266.80,1263.00,0.01K,-0.28%
2015年6月4日,1270.10,1270.10,1270.10,1268.50,0.45K,-0.77%
2015年6月3日,1279.90,1279.90,1279.90,1279.90,0.00K,-0.61%
2015年6月2日,1287.80,1287.80,1287.80,1287.80,1.00K,0.58%
2015年6月1日,1280.40,1280.40,1280.40,1280.40,1.24K,-0.02%
2015年5月29日,1280.70,1280.70,1280.70,1276.50,4.75K,0.02%
2015年5月28日,1280.50,1280.50,1280.50,1278.00,52.71K,0.15%
2015年5月27日,1278.60,1278.60,1278.60,1279.00,0.03K,-0.28%
2015年5月26日,1282.20,1288.90,1288.90,1280.00,0.00K,6.20%
2015年5月25日,1207.40,1204.60,1209.00,1203.30,-,0.25%
2015年5月24日,1204.40,1205.80,1205.80,1203.90,-,-7.33%
2015年5月22日,1299.70,1299.70,1299.70,1292.00,0.00K,0.12%
2015年5月21日,1298.10,1298.10,1298.10,1296.50,0.04K,-0.41%
2015年5月20日,1303.50,1303.50,1303.50,1303.50,0.01K,0.16%
2015年5月19日,1301.40,1317.50,1318.20,1317.50,0.00K,-1.50%
2015年5月18日,1321.20,1321.20,1321.20,1321.20,0.01K,0.17%
2015年5月15日,1318.90,1318.90,1318.90,1318.90,0.01K,-0.01%
2015年5月14日,1319.00,1319.00,1319.00,1319.00,0.04K,0.52%
2015年5月13日,1312.20,1312.20,1312.20,1312.20,0.03K,1.96%
2015年5月12日,1287.00,1287.00,1287.00,1287.00,0.01K,0.76%
2015年5月11日,1277.30,1277.30,1277.30,1277.30,0.03K,-0.41%
2015年5月8日,1282.50,1282.50,1282.50,1282.50,0.05K,0.31%
2015年5月7日,1278.50,1278.50,1278.50,1278.50,0.04K,-0.64%
2015年5月6日,1286.70,1286.70,1286.70,1286.70,0.01K,-0.12%
2015年5月5日,1288.20,1288.20,1288.20,1288.20,0.05K,0.72%
2015年5月4日,1279.00,1279.00,1279.00,1279.00,0.04K,1.02%
2015年5月1日,1266.10,1266.10,1266.10,1266.10,0.02K,-0.54%
2015年4月30日,1273.00,1273.00,1273.00,1273.00,0.14K,-2.08%
2015年4月29日,1300.00,1300.00,1300.00,1300.00,0.11K,-0.11%
2015年4月28日,1301.40,1301.40,1301.40,1301.40,0.01K,0.95%
