日期,收盘,开盘,高,低,交易量,涨跌幅
2016年4月22日,445.30 ,449.30 ,450.20 ,441.90 ,49.71K,-0.90%
2016年4月21日,449.30 ,441.20 ,450.80 ,439.50 ,63.13K,1.85%
2016年4月20日,441.20 ,434.90 ,442.90 ,432.50 ,74.36K,1.43%
2016年4月19日,434.90 ,427.70 ,436.10 ,426.80 ,45.68K,1.69%
2016年4月18日,427.70 ,426.30 ,429.10 ,424.40 ,32.58K,0.34%
2016年4月17日,426.30 ,430.00 ,430.60 ,423.80 ,25.59K,-0.88%
2016年4月16日,430.00 ,428.70 ,432.00 ,426.80 ,29.02K,0.32%
2016年4月15日,428.70 ,424.00 ,429.50 ,423.30 ,54.12K,1.10%
2016年4月14日,424.00 ,423.50 ,425.40 ,421.80 ,30.66K,0.13%
2016年4月13日,423.50 ,424.70 ,426.60 ,421.40 ,38.09K,-0.30%
2016年4月12日,424.70 ,421.40 ,426.70 ,420.70 ,57.71K,0.79%
2016年4月11日,421.40 ,420.30 ,422.40 ,418.10 ,36.39K,0.28%
2016年4月10日,420.30 ,418.00 ,421.60 ,416.70 ,23.30K,0.53%
2016年4月9日,418.00 ,417.70 ,418.90 ,412.40 ,29.43K,0.09%
2016年4月8日,417.70 ,420.10 ,423.50 ,415.50 ,46.95K,-0.58%
2016年4月7日,420.10 ,421.30 ,422.00 ,417.90 ,36.06K,-0.27%
2016年4月6日,421.30 ,422.10 ,422.80 ,419.50 ,32.67K,-0.19%
2016年4月5日,422.10 ,419.30 ,423.70 ,418.00 ,40.89K,0.65%
2016年4月4日,419.30 ,419.10 ,420.40 ,416.20 ,33.44K,0.06%
2016年4月3日,419.10 ,418.50 ,420.20 ,417.00 ,22.80K,0.13%
2016年4月2日,418.50 ,415.60 ,420.10 ,415.10 ,31.31K,0.69%
2016年4月1日,415.60 ,415.70 ,416.90 ,412.80 ,38.22K,0.00%
2016年3月31日,415.70 ,412.40 ,417.20 ,411.50 ,41.84K,0.78%
2016年3月30日,412.40 ,415.00 ,416.20 ,408.40 ,43.28K,-0.62%
2016年3月29日,415.00 ,422.20 ,424.50 ,406.40 ,69.11K,-1.71%
2016年3月28日,422.20 ,424.60 ,425.40 ,419.70 ,43.45K,-0.56%
2016年3月27日,424.60 ,416.50 ,427.40 ,415.50 ,61.72K,1.94%
2016年3月26日,416.50 ,415.70 ,417.70 ,413.90 ,28.06K,0.19%
2016年3月25日,415.70 ,414.70 ,417.30 ,412.40 ,34.59K,0.23%
2016年3月24日,414.70 ,417.00 ,417.70 ,412.90 ,38.83K,-0.54%
2016年3月23日,417.00 ,416.20 ,419.60 ,414.20 ,40.61K,0.19%
2016年3月22日,416.20 ,411.10 ,417.90 ,410.80 ,49.08K,1.24%
2016年3月21日,411.10 ,411.50 ,413.10 ,407.30 ,43.16K,-0.10%
2016年3月20日,411.50 ,408.70 ,413.50 ,407.20 ,30.54K,0.69%
2016年3月19日,408.70 ,408.20 ,410.50 ,402.10 ,37.00K,0.13%
2016年3月18日,408.20 ,418.20 ,418.60 ,402.50 ,66.07K,-2.39%
2016年3月17日,418.20 ,415.90 ,419.60 ,415.30 ,43.82K,0.54%
2016年3月16日,415.90 ,415.10 ,417.00 ,413.30 ,44.54K,0.19%
2016年3月15日,415.10 ,414.30 ,417.40 ,412.30 ,48.60K,0.20%
2016年3月14日,414.30 ,412.40 ,416.10 ,411.20 ,49.33K,0.46%
2016年3月13日,412.40 ,410.40 ,415.90 ,409.60 ,34.98K,0.50%
2016年3月12日,410.40 ,419.10 ,420.70 ,407.00 ,59.64K,-2.09%
2016年3月11日,419.10 ,415.80 ,422.40 ,415.10 ,60.63K,0.79%
2016年3月10日,415.80 ,412.80 ,417.50 ,410.30 ,55.74K,0.74%
2016年3月9日,412.80 ,411.90 ,414.90 ,408.90 ,50.92K,0.21%
2016年3月8日,411.90 ,414.90 ,416.70 ,408.40 ,53.77K,-0.72%
2016年3月7日,414.90 ,406.00 ,416.60 ,402.00 ,61.77K,2.19%
2016年3月6日,406.00 ,399.00 ,412.00 ,393.10 ,62.59K,1.74%
2016年3月5日,399.00 ,409.50 ,410.10 ,386.90 ,129.15K,-2.56%
2016年3月4日,409.50 ,419.60 ,423.40 ,407.20 ,75.27K,-2.40%
2016年3月3日,419.60 ,425.40 ,425.80 ,414.90 ,78.90K,-1.36%
2016年3月2日,425.40 ,434.00 ,435.90 ,423.90 ,57.75K,-2.00%
2016年3月1日,434.00 ,436.20 ,439.00 ,428.50 ,67.46K,-0.50%
2016年2月29日,436.20 ,432.50 ,441.30 ,429.80 ,68.77K,0.86%
2016年2月28日,432.50 ,431.30 ,435.60 ,421.20 ,50.85K,0.27%
2016年2月27日,431.30 ,427.30 ,434.10 ,427.30 ,42.79K,0.93%
2016年2月26日,427.30 ,423.50 ,427.60 ,419.10 ,53.21K,0.91%
2016年2月25日,423.50 ,422.70 ,427.20 ,417.50 ,53.54K,0.18%
2016年2月24日,422.70 ,419.90 ,425.20 ,410.40 ,66.51K,0.67%
2016年2月23日,419.90 ,437.80 ,440.80 ,414.40 ,93.72K,-4.09%
2016年2月22日,437.80 ,437.90 ,440.20 ,431.30 ,56.01K,-0.02%
2016年2月21日,437.90 ,440.10 ,447.60 ,425.50 ,100.50K,-0.50%
2016年2月20日,440.10 ,420.00 ,442.70 ,419.50 ,111.63K,4.78%
2016年2月19日,420.00 ,421.40 ,424.30 ,416.40 ,52.24K,-0.34%
2016年2月18日,421.40 ,417.10 ,425.50 ,414.80 ,77.35K,1.02%
2016年2月17日,417.10 ,406.40 ,421.50 ,405.00 ,90.32K,2.64%
2016年2月16日,406.40 ,401.10 ,409.80 ,398.00 ,68.33K,1.33%
2016年2月15日,401.10 ,405.50 ,410.90 ,396.60 ,86.13K,-1.09%
2016年2月14日,405.50 ,390.10 ,405.90 ,390.10 ,73.59K,3.95%
2016年2月13日,390.10 ,384.00 ,392.60 ,383.30 ,48.16K,1.58%
2016年2月12日,384.00 ,379.50 ,386.40 ,379.30 ,53.76K,1.21%
2016年2月11日,379.50 ,381.90 ,383.20 ,372.80 ,62.65K,-0.64%
2016年2月10日,381.90 ,375.30 ,385.40 ,374.10 ,97.49K,1.75%
2016年2月9日,375.30 ,372.60 ,377.60 ,371.40 ,55.36K,0.72%
2016年2月8日,372.60 ,377.90 ,380.90 ,372.10 ,62.24K,-1.40%
2016年2月7日,377.90 ,376.70 ,382.60 ,375.30 ,40.74K,0.33%
2016年2月6日,376.70 ,386.50 ,386.40 ,372.90 ,78.85K,-2.53%
2016年2月5日,386.50 ,390.60 ,391.10 ,384.50 ,60.92K,-1.07%
2016年2月4日,390.60 ,368.00 ,391.80 ,368.00 ,101.87K,6.15%
2016年2月3日,368.00 ,373.90 ,375.90 ,366.20 ,59.81K,-1.58%
2016年2月2日,373.90 ,372.20 ,376.60 ,371.40 ,50.98K,0.47%
2016年2月1日,372.20 ,369.80 ,379.80 ,365.30 ,74.35K,0.63%
2016年1月31日,369.80 ,377.80 ,380.50 ,366.90 ,39.02K,-2.10%
2016年1月30日,377.80 ,380.30 ,381.80 ,375.00 ,36.18K,-0.67%
2016年1月29日,380.30 ,379.70 ,385.80 ,363.50 ,138.46K,0.16%
2016年1月28日,379.70 ,395.00 ,395.40 ,376.70 ,77.32K,-3.88%
2016年1月27日,395.00 ,389.80 ,397.40 ,389.40 ,43.68K,1.34%
2016年1月26日,389.80 ,392.80 ,397.70 ,387.90 ,56.81K,-0.76%
2016年1月25日,392.80 ,402.10 ,403.80 ,386.90 ,67.66K,-2.33%
2016年1月24日,402.10 ,388.60 ,405.40 ,385.50 ,64.54K,3.48%
2016年1月23日,388.60 ,382.60 ,395.40 ,380.30 ,61.38K,1.56%
2016年1月22日,382.60 ,410.20 ,411.50 ,374.90 ,144.86K,-6.73%
2016年1月21日,410.20 ,414.60 ,423.40 ,403.90 ,89.94K,-1.05%
2016年1月20日,414.60 ,379.50 ,425.70 ,374.00 ,190.32K,9.26%
2016年1月19日,379.50 ,384.40 ,386.70 ,375.90 ,66.35K,-1.29%
2016年1月18日,384.40 ,382.50 ,387.30 ,373.20 ,69.30K,0.50%
2016年1月17日,382.50 ,385.00 ,390.70 ,377.70 ,66.09K,-0.67%
2016年1月16日,385.00 ,372.30 ,386.70 ,350.40 ,183.96K,3.43%
2016年1月15日,372.30 ,429.10 ,430.10 ,364.70 ,268.14K,-13.25%
2016年1月14日,429.10 ,432.20 ,433.70 ,427.00 ,46.17K,-0.71%
2016年1月13日,432.20 ,445.00 ,443.70 ,420.40 ,92.04K,-2.89%
2016年1月12日,445.00 ,447.70 ,448.40 ,443.10 ,44.59K,-0.60%
2016年1月11日,447.70 ,446.20 ,451.10 ,441.80 ,56.59K,0.34%
2016年1月10日,446.20 ,448.30 ,448.90 ,438.60 ,44.46K,-0.47%
2016年1月9日,448.30 ,452.90 ,454.50 ,444.90 ,39.81K,-1.01%
2016年1月8日,452.90 ,457.00 ,462.90 ,446.50 ,91.31K,-0.91%
2016年1月7日,457.00 ,430.80 ,457.50 ,428.50 ,130.20K,6.09%
2016年1月6日,430.80 ,431.20 ,432.10 ,425.00 ,43.43K,-0.09%
2016年1月5日,431.20 ,433.30 ,435.30 ,428.90 ,45.03K,-0.49%
2016年1月4日,433.30 ,430.70 ,435.30 ,428.60 ,53.01K,0.61%
2016年1月3日,430.70 ,433.70 ,434.10 ,423.10 ,54.83K,-0.70%
2016年1月2日,433.70 ,434.00 ,437.40 ,430.70 ,33.57K,-0.06%
2016年1月1日,434.00 ,430.00 ,438.00 ,425.90 ,46.97K,0.94%
2015年12月31日,430.00 ,427.10 ,433.10 ,417.10 ,65.21K,0.66%
2015年12月30日,427.10 ,431.90 ,435.00 ,420.80 ,68.27K,-1.10%
2015年12月29日,431.90 ,421.80 ,433.60 ,419.30 ,70.65K,2.41%
2015年12月28日,421.80 ,422.40 ,429.90 ,417.10 ,68.35K,-0.15%
2015年12月27日,422.40 ,415.40 ,425.50 ,406.10 ,67.58K,1.69%
2015年12月26日,415.40 ,454.00 ,456.50 ,400.50 ,208.58K,-8.52%
2015年12月25日,454.00 ,453.00 ,457.40 ,449.50 ,42.39K,0.24%
2015年12月24日,453.00 ,442.40 ,460.60 ,441.80 ,79.60K,2.38%
2015年12月23日,442.40 ,437.00 ,444.80 ,434.30 ,63.25K,1.24%
2015年12月22日,437.00 ,437.60 ,443.20 ,433.30 ,65.79K,-0.13%
2015年12月21日,437.60 ,441.80 ,445.50 ,424.00 ,121.99K,-0.95%
2015年12月20日,441.80 ,461.20 ,462.80 ,431.10 ,121.53K,-4.21%
2015年12月19日,461.20 ,463.20 ,466.00 ,452.30 ,61.31K,-0.43%
2015年12月18日,463.20 ,455.50 ,466.10 ,453.50 ,83.41K,1.68%
2015年12月17日,455.50 ,454.00 ,458.40 ,447.30 ,64.58K,0.34%
2015年12月16日,454.00 ,462.60 ,465.20 ,437.40 ,185.22K,-1.87%
2015年12月15日,462.60 ,442.00 ,464.20 ,440.70 ,107.06K,4.67%
2015年12月14日,442.00 ,434.70 ,449.50 ,428.80 ,218.92K,1.68%
2015年12月13日,434.70 ,432.30 ,441.00 ,420.80 ,64.14K,0.56%
2015年12月12日,432.30 ,449.80 ,467.70 ,403.70 ,211.44K,-3.90%
2015年12月11日,449.80 ,415.50 ,453.40 ,413.70 ,175.06K,8.26%
2015年12月10日,415.50 ,416.00 ,420.40 ,409.50 ,71.66K,-0.12%
2015年12月9日,416.00 ,410.70 ,424.60 ,403.30 ,147.36K,1.30%
2015年12月8日,410.70 ,394.30 ,411.10 ,388.00 ,74.36K,4.16%
2015年12月7日,394.30 ,393.40 ,398.70 ,381.70 ,96.75K,0.23%
2015年12月6日,393.40 ,386.70 ,402.20 ,382.60 ,131.86K,1.73%
2015年12月5日,386.70 ,361.70 ,390.30 ,361.50 ,115.20K,6.92%
2015年12月4日,361.70 ,360.30 ,364.00 ,354.30 ,60.55K,0.38%
2015年12月3日,360.30 ,360.00 ,371.40 ,355.50 ,87.23K,0.09%
2015年12月2日,360.00 ,361.80 ,363.40 ,347.20 ,92.45K,-0.50%
2015年12月1日,361.80 ,378.00 ,379.00 ,353.70 ,111.91K,-4.28%
2015年11月30日,378.00 ,370.80 ,382.60 ,367.90 ,129.77K,1.92%
2015年11月29日,370.80 ,355.80 ,372.80 ,354.50 ,67.37K,4.22%
2015年11月28日,355.80 ,359.50 ,360.10 ,350.50 ,56.17K,-1.03%
2015年11月27日,359.50 ,353.70 ,363.90 ,345.10 ,103.48K,1.63%
2015年11月26日,353.70 ,327.50 ,368.90 ,327.40 ,211.38K,8.01%
2015年11月25日,327.50 ,318.40 ,330.00 ,315.70 ,77.68K,2.88%
2015年11月24日,318.40 ,322.10 ,323.30 ,315.50 ,50.66K,-1.17%
2015年11月23日,322.10 ,322.80 ,325.00 ,319.90 ,42.73K,-0.20%
2015年11月22日,322.80 ,324.70 ,326.90 ,319.40 ,36.75K,-0.59%
2015年11月21日,324.70 ,321.10 ,328.40 ,318.40 ,45.00K,1.11%
2015年11月20日,321.10 ,325.00 ,327.10 ,309.50 ,109.99K,-1.19%
2015年11月19日,325.00 ,335.90 ,335.60 ,323.40 ,86.38K,-3.26%
2015年11月18日,335.90 ,333.90 ,337.40 ,329.40 ,78.36K,0.60%
2015年11月17日,333.90 ,330.20 ,342.90 ,328.10 ,98.25K,1.12%
2015年11月16日,330.20 ,317.50 ,332.00 ,314.10 ,87.14K,4.02%
2015年11月15日,317.50 ,331.80 ,334.80 ,314.20 ,88.32K,-4.32%
2015年11月14日,331.80 ,333.80 ,369.80 ,326.40 ,71.11K,-0.60%
2015年11月13日,333.80 ,333.90 ,341.80 ,323.90 ,97.25K,-0.02%
2015年11月12日,333.90 ,304.70 ,346.10 ,306.10 ,164.61K,9.56%
2015年11月11日,304.70 ,336.70 ,341.80 ,292.40 ,263.96K,-9.50%
2015年11月10日,336.70 ,380.20 ,381.40 ,323.20 ,210.29K,-11.45%
2015年11月9日,380.20 ,371.60 ,385.10 ,360.20 ,125.54K,2.33%
2015年11月8日,371.60 ,385.10 ,389.80 ,365.50 ,94.36K,-3.51%
2015年11月7日,385.10 ,369.80 ,391.80 ,369.00 ,103.03K,4.13%
2015年11月6日,369.80 ,382.70 ,396.40 ,348.80 ,255.28K,-3.37%
2015年11月5日,382.70 ,400.90 ,447.20 ,366.10 ,302.95K,-4.54%
2015年11月4日,400.90 ,396.50 ,492.80 ,368.60 ,517.73K,1.11%
2015年11月3日,396.50 ,359.30 ,416.80 ,354.60 ,421.99K,10.36%
2015年11月2日,359.30 ,323.00 ,365.80 ,319.80 ,223.10K,11.25%
2015年11月1日,323.00 ,311.20 ,324.30 ,304.70 ,73.71K,3.76%
2015年10月31日,311.20 ,327.10 ,333.30 ,304.60 ,105.83K,-4.85%
2015年10月30日,327.10 ,313.60 ,334.90 ,310.80 ,156.49K,4.30%
2015年10月29日,313.60 ,303.50 ,318.50 ,300.20 ,138.92K,3.32%
2015年10月28日,303.50 ,294.70 ,307.50 ,294.00 ,116.41K,3.01%
2015年10月27日,294.70 ,285.10 ,298.40 ,285.10 ,105.87K,3.34%
2015年10月26日,285.10 ,287.90 ,287.60 ,279.60 ,73.21K,-0.94%
2015年10月25日,287.90 ,282.60 ,295.60 ,281.80 ,113.90K,1.88%
2015年10月24日,282.60 ,276.90 ,283.00 ,277.00 ,60.13K,2.04%
2015年10月23日,276.90 ,274.40 ,279.80 ,273.20 ,69.32K,0.91%
2015年10月22日,274.40 ,267.10 ,278.70 ,266.80 ,93.15K,2.74%
2015年10月21日,267.10 ,269.80 ,272.20 ,263.50 ,59.64K,-0.98%
2015年10月20日,269.80 ,263.80 ,272.10 ,262.70 ,75.40K,2.25%
2015年10月19日,263.80 ,261.70 ,266.00 ,259.90 ,58.17K,0.82%
2015年10月18日,261.70 ,269.60 ,272.40 ,259.50 ,52.27K,-2.93%
2015年10月17日,269.60 ,262.90 ,275.40 ,261.70 ,113.84K,2.55%
2015年10月16日,262.90 ,254.40 ,267.30 ,253.90 ,95.18K,3.31%
2015年10月15日,254.40 ,252.30 ,256.80 ,251.20 ,60.64K,0.84%
2015年10月14日,252.30 ,248.80 ,255.10 ,248.30 ,69.58K,1.43%
2015年10月13日,248.80 ,245.40 ,251.20 ,243.10 ,74.88K,1.40%
2015年10月12日,245.40 ,247.60 ,248.00 ,244.60 ,40.39K,-0.93%
2015年10月11日,247.60 ,245.40 ,248.30 ,244.50 ,41.43K,0.94%
2015年10月10日,245.40 ,244.00 ,245.90 ,242.90 ,38.96K,0.54%
2015年10月9日,244.00 ,242.60 ,244.60 ,241.30 ,40.57K,0.60%
2015年10月8日,242.60 ,243.00 ,244.80 ,241.60 ,44.15K,-0.16%
2015年10月7日,243.00 ,246.10 ,247.30 ,241.60 ,62.60K,-1.28%
2015年10月6日,246.10 ,240.10 ,247.60 ,239.40 ,78.84K,2.49%
2015年10月5日,240.10 ,238.30 ,240.50 ,236.40 ,61.24K,0.76%
2015年10月4日,238.30 ,238.60 ,277.60 ,237.50 ,31.85K,-0.10%
2015年10月3日,238.60 ,236.70 ,239.50 ,236.10 ,43.31K,0.79%
2015年10月2日,236.70 ,237.10 ,238.40 ,235.10 ,47.94K,-0.14%
2015年10月1日,237.10 ,235.90 ,238.70 ,234.70 ,52.88K,0.47%
2015年9月30日,235.90 ,236.70 ,237.80 ,234.40 ,50.52K,-0.33%
2015年9月29日,236.70 ,238.90 ,240.40 ,234.80 ,57.30K,-0.90%
2015年9月28日,238.90 ,232.50 ,240.40 ,232.40 ,64.28K,2.74%
2015年9月27日,232.50 ,234.30 ,234.80 ,231.80 ,36.14K,-0.77%
2015年9月26日,234.30 ,235.00 ,235.70 ,232.70 ,40.29K,-0.31%
2015年9月25日,235.00 ,233.80 ,237.60 ,232.70 ,61.58K,0.54%
2015年9月24日,233.80 ,229.90 ,235.80 ,229.60 ,72.12K,1.68%
2015年9月23日,229.90 ,230.00 ,232.20 ,228.50 ,43.60K,-0.05%
2015年9月22日,230.00 ,226.30 ,233.20 ,224.10 ,71.55K,1.63%
2015年9月21日,226.30 ,231.10 ,231.60 ,225.00 ,53.43K,-2.06%
2015年9月20日,231.10 ,231.10 ,232.70 ,229.90 ,33.15K,0.00%
2015年9月19日,231.10 ,232.20 ,233.40 ,230.20 ,34.47K,-0.47%
2015年9月18日,232.20 ,232.70 ,234.70 ,230.60 ,53.17K,-0.22%
2015年9月17日,232.70 ,228.60 ,235.20 ,227.90 ,56.06K,1.80%
2015年9月16日,228.60 ,229.50 ,230.90 ,225.10 ,51.91K,-0.41%
2015年9月15日,229.50 ,229.90 ,242.80 ,228.00 ,49.52K,-0.17%
2015年9月14日,229.90 ,230.20 ,232.60 ,226.00 ,61.10K,-0.12%
2015年9月13日,230.20 ,235.60 ,236.20 ,228.30 ,51.60K,-2.30%
2015年9月12日,235.60 ,239.90 ,240.30 ,233.30 ,43.77K,-1.79%
2015年9月11日,239.90 ,238.10 ,241.00 ,237.40 ,45.77K,0.76%
2015年9月10日,238.10 ,237.40 ,240.60 ,234.30 ,60.54K,0.28%
2015年9月9日,237.40 ,243.20 ,244.30 ,236.50 ,69.26K,-2.40%
2015年9月8日,243.20 ,239.60 ,246.40 ,239.20 ,76.35K,1.53%
2015年9月7日,239.60 ,239.90 ,242.70 ,237.50 ,57.19K,-0.12%
2015年9月6日,239.90 ,233.70 ,243.60 ,234.70 ,66.27K,2.65%
2015年9月5日,233.70 ,230.30 ,235.60 ,228.30 ,48.28K,1.49%
2015年9月4日,230.30 ,226.20 ,231.10 ,225.80 ,61.76K,1.79%
2015年9月3日,226.20 ,228.60 ,229.60 ,225.40 ,54.15K,-1.06%
2015年9月2日,228.60 ,227.20 ,230.60 ,225.60 ,58.77K,0.64%
2015年9月1日,227.20 ,229.50 ,231.40 ,225.80 ,66.54K,-1.00%
2015年8月31日,229.50 ,228.40 ,231.80 ,224.20 ,54.51K,0.47%
2015年8月30日,228.40 ,228.50 ,232.30 ,225.40 ,39.81K,-0.04%
2015年8月29日,228.50 ,231.60 ,233.10 ,226.40 ,43.74K,-1.36%
2015年8月28日,231.60 ,222.70 ,234.80 ,219.60 ,90.66K,4.00%
2015年8月27日,222.70 ,225.00 ,228.40 ,222.00 ,60.25K,-1.00%
2015年8月26日,225.00 ,220.50 ,230.70 ,218.80 ,92.81K,2.02%
2015年8月25日,220.50 ,211.40 ,226.60 ,196.30 ,190.79K,4.29%
2015年8月24日,211.40 ,226.80 ,228.40 ,207.80 ,196.70K,-6.76%
2015年8月23日,226.80 ,229.50 ,232.70 ,224.30 ,48.84K,-1.22%
2015年8月22日,229.50 ,232.40 ,235.10 ,221.00 ,74.21K,-1.23%
2015年8月21日,232.40 ,234.70 ,236.30 ,230.50 ,57.65K,-0.96%
2015年8月20日,234.70 ,226.00 ,238.00 ,225.50 ,90.98K,3.83%
2015年8月19日,226.00 ,246.70 ,247.90 ,214.30 ,245.82K,-8.40%
2015年8月18日,246.70 ,257.10 ,257.50 ,245.70 ,94.50K,-4.05%
2015年8月17日,257.10 ,257.10 ,259.90 ,252.90 ,47.88K,0.00%
2015年8月16日,257.10 ,260.50 ,261.90 ,254.60 ,69.04K,-1.31%
2015年8月15日,260.50 ,265.00 ,266.50 ,259.40 ,38.91K,-1.70%
2015年8月14日,265.00 ,263.40 ,267.20 ,260.20 ,52.33K,0.60%
2015年8月13日,263.40 ,267.70 ,268.40 ,261.30 ,56.49K,-1.58%
2015年8月12日,267.70 ,269.00 ,271.50 ,263.70 ,56.73K,-0.51%
2015年8月11日,269.00 ,263.30 ,269.90 ,261.40 ,51.36K,2.18%
2015年8月10日,263.30 ,263.90 ,266.60 ,260.50 ,48.57K,-0.22%
2015年8月9日,263.90 ,258.60 ,266.80 ,258.60 ,57.48K,2.04%
2015年8月8日,258.60 ,277.90 ,278.90 ,257.40 ,82.54K,-6.94%
2015年8月7日,277.90 ,278.00 ,279.60 ,274.30 ,42.81K,-0.04%
2015年8月6日,278.00 ,281.70 ,282.00 ,276.50 ,33.26K,-1.32%
2015年8月5日,281.70 ,284.30 ,285.50 ,280.50 ,38.29K,-0.91%
2015年8月4日,284.30 ,281.60 ,285.70 ,279.60 ,44.84K,0.97%
2015年8月3日,281.60 ,281.40 ,285.00 ,278.90 ,45.89K,0.08%
2015年8月2日,281.40 ,280.50 ,282.50 ,275.90 ,35.67K,0.32%
2015年8月1日,280.50 ,283.70 ,284.50 ,276.30 ,39.43K,-1.15%
2015年7月31日,283.70 ,287.00 ,288.70 ,280.80 ,49.21K,-1.15%
2015年7月30日,287.00 ,288.40 ,289.90 ,284.90 ,44.79K,-0.47%
2015年7月29日,288.40 ,293.70 ,294.70 ,286.90 ,50.67K,-1.81%
2015年7月28日,293.70 ,293.00 ,296.70 ,291.70 ,49.07K,0.24%
2015年7月27日,293.00 ,291.80 ,295.80 ,285.40 ,69.71K,0.42%
2015年7月26日,291.80 ,288.70 ,293.30 ,286.80 ,30.99K,1.05%
2015年7月25日,288.70 ,288.40 ,291.20 ,284.70 ,41.65K,0.13%
2015年7月24日,288.40 ,275.50 ,289.80 ,274.30 ,74.36K,4.66%
2015年7月23日,275.50 ,276.50 ,277.90 ,274.50 ,35.66K,-0.34%
2015年7月22日,276.50 ,275.10 ,277.40 ,273.10 ,41.97K,0.50%
2015年7月21日,275.10 ,277.70 ,281.00 ,274.20 ,49.05K,-0.93%
2015年7月20日,277.70 ,273.20 ,278.90 ,271.80 ,46.60K,1.65%
2015年7月19日,273.20 ,274.00 ,277.10 ,271.90 ,30.20K,-0.32%
2015年7月18日,274.00 ,279.60 ,282.50 ,243.20 ,55.34K,-1.99%
2015年7月17日,279.60 ,276.60 ,280.80 ,271.20 ,62.12K,1.10%
2015年7月16日,276.60 ,283.40 ,290.80 ,273.30 ,121.32K,-2.41%
2015年7月15日,283.40 ,287.00 ,292.90 ,283.20 ,59.58K,-1.23%
2015年7月14日,287.00 ,290.40 ,297.00 ,285.20 ,60.62K,-1.17%
2015年7月13日,290.40 ,310.40 ,310.90 ,276.90 ,146.85K,-6.47%
2015年7月12日,310.40 ,292.00 ,315.90 ,291.30 ,120.70K,6.33%
2015年7月11日,292.00 ,283.60 ,298.80 ,282.30 ,46.49K,2.94%
2015年7月10日,283.60 ,269.10 ,297.90 ,266.90 ,117.17K,5.38%
2015年7月9日,269.10 ,268.60 ,272.30 ,265.10 ,48.39K,0.19%
2015年7月8日,268.60 ,266.20 ,273.60 ,263.20 ,45.29K,0.91%
2015年7月7日,266.20 ,269.10 ,271.30 ,263.20 ,41.61K,-1.07%
2015年7月6日,269.10 ,270.10 ,277.50 ,266.50 ,90.58K,-0.39%
2015年7月5日,270.10 ,260.50 ,274.10 ,257.60 ,48.45K,3.68%
2015年7月4日,260.50 ,255.40 ,261.10 ,253.40 ,32.95K,2.02%
2015年7月3日,255.40 ,254.90 ,256.70 ,252.40 ,36.58K,0.20%
2015年7月2日,254.90 ,257.60 ,261.30 ,253.10 ,45.01K,-1.06%
2015年7月1日,257.60 ,264.10 ,265.00 ,254.40 ,66.94K,-2.46%
2015年6月30日,264.10 ,257.00 ,268.70 ,255.40 ,116.53K,2.78%
2015年6月29日,257.00 ,248.90 ,257.50 ,248.00 ,92.64K,3.25%
2015年6月28日,248.90 ,250.70 ,251.60 ,246.60 ,39.89K,-0.74%
2015年6月27日,250.70 ,242.90 ,251.60 ,241.80 ,54.70K,3.20%
2015年6月26日,242.90 ,242.60 ,243.50 ,240.10 ,37.62K,0.16%
2015年6月25日,242.60 ,240.60 ,243.60 ,239.30 ,40.36K,0.83%
2015年6月24日,240.60 ,243.80 ,244.50 ,239.10 ,47.11K,-1.31%
2015年6月23日,243.80 ,247.50 ,247.70 ,242.30 ,38.43K,-1.50%
2015年6月22日,247.50 ,244.10 ,248.60 ,243.20 ,47.59K,1.38%
2015年6月21日,244.10 ,245.00 ,246.00 ,240.90 ,25.15K,-0.36%
2015年6月20日,245.00 ,244.10 ,246.60 ,238.70 ,51.28K,0.35%
2015年6月19日,244.10 ,248.40 ,250.80 ,243.60 ,84.70K,-1.73%
2015年6月18日,248.40 ,247.40 ,251.90 ,242.50 ,78.14K,0.43%
2015年6月17日,247.40 ,249.80 ,258.50 ,245.10 ,121.62K,-0.98%
2015年6月16日,249.80 ,237.00 ,254.10 ,235.70 ,122.47K,5.41%
2015年6月15日,237.00 ,233.80 ,238.60 ,233.30 ,63.47K,1.39%
2015年6月14日,233.80 ,232.50 ,235.50 ,232.10 ,32.90K,0.55%
2015年6月13日,232.50 ,230.50 ,233.10 ,229.00 ,38.01K,0.88%
2015年6月12日,230.50 ,229.90 ,231.60 ,229.30 ,40.75K,0.25%
2015年6月11日,229.90 ,228.80 ,230.60 ,228.50 ,38.00K,0.48%
2015年6月10日,228.80 ,229.60 ,230.40 ,227.80 ,41.64K,-0.34%
2015年6月9日,229.60 ,228.60 ,231.40 ,227.50 ,54.84K,0.43%
2015年6月8日,228.60 ,223.50 ,229.90 ,223.00 ,74.15K,2.28%
2015年6月7日,223.50 ,224.70 ,226.40 ,222.20 ,40.48K,-0.57%
2015年6月6日,224.70 ,225.30 ,225.80 ,223.50 ,22.47K,-0.24%
2015年6月5日,225.30 ,224.20 ,226.40 ,222.10 ,56.46K,0.48%
2015年6月4日,224.20 ,225.60 ,226.70 ,223.50 ,44.06K,-0.61%
2015年6月3日,225.60 ,225.70 ,227.90 ,223.70 ,54.35K,-0.07%
2015年6月2日,225.70 ,223.10 ,227.40 ,222.30 ,60.81K,1.17%
2015年6月1日,223.10 ,229.80 ,231.80 ,221.00 ,87.06K,-2.92%
2015年5月31日,229.80 ,233.20 ,234.00 ,229.10 ,39.00K,-1.45%
2015年5月30日,233.20 ,237.00 ,237.10 ,231.60 ,41.63K,-1.61%
